participant_id,fluency_list_id,trial_order,stimulus,response,rt,cumulative_rt,round_time_limit,is_invalid,is_rt_outlier,is_repeated_response,is_category_mismatch,rt_measure
A101,8,23,animals,tortoise,3501,111992,180000,0,1,0,0,inter_response_interval
A101,8,24,animals,wolf,6183,118175,180000,0,1,0,0,inter_response_interval
A101,8,25,animals,guineapig,6874,125049,180000,0,1,0,0,inter_response_interval
A101,8,26,animals,pigeon,9495,134544,180000,0,1,0,0,inter_response_interval
A101,8,27,animals,chicken,7379,141923,180000,0,1,0,0,inter_response_interval
A101,8,28,animals,rooster,1858,143781,180000,0,1,0,0,inter_response_interval
A101,8,29,animals,whale,6723,150504,180000,0,1,0,0,inter_response_interval
A101,8,30,animals,dolphin,2683,153187,180000,0,1,0,0,inter_response_interval
A101,8,31,animals,shark,1792,154979,180000,0,1,0,0,inter_response_interval
A101,8,32,animals,snail,8600,163579,180000,0,1,0,0,inter_response_interval
A101,8,33,animals,slug,3082,166661,180000,0,1,0,0,inter_response_interval
A101,8,34,animals,dog,1783,168444,180000,0,1,0,0,inter_response_interval
A101,8,35,animals,cat,854,169298,180000,0,1,0,0,inter_response_interval
A101,8,36,animals,bird,1264,170562,180000,0,1,0,0,inter_response_interval
A101,8,37,animals,fish,1483,172045,180000,0,1,0,0,inter_response_interval
A102,0,0,animals,bear,38811,38811,180000,0,0,0,0,inter_response_interval
A102,0,1,animals,cat,2463,41274,180000,0,0,0,0,inter_response_interval
A102,0,2,animals,dog,1549,42823,180000,0,0,0,0,inter_response_interval
A102,0,3,animals,bird,1789,44612,180000,0,0,0,0,inter_response_interval
A102,0,4,animals,skunk,2183,46795,180000,0,0,0,0,inter_response_interval
A102,0,5,animals,tiger,2148,48943,180000,0,0,0,0,inter_response_interval
A102,0,6,animals,lion,2230,51173,180000,0,0,0,0,inter_response_interval
A102,0,7,animals,zebra,2907,54080,180000,0,0,0,0,inter_response_interval
A102,0,8,animals,ostrich,3313,57393,180000,0,0,0,0,inter_response_interval
A102,0,9,animals,giraffe,4575,61968,180000,0,0,0,0,inter_response_interval
A102,0,10,animals,llama,14608,76576,180000,0,0,0,0,inter_response_interval
A102,0,11,animals,turtle,18797,95373,180000,0,0,0,0,inter_response_interval
A102,0,12,animals,elephant,8790,104163,180000,0,0,0,0,inter_response_interval
A102,0,13,animals,monkey,7790,111953,180000,0,0,0,0,inter_response_interval
A102,0,14,animals,horse,9559,121512,180000,0,0,0,0,inter_response_interval
A102,0,15,animals,donkey,2802,124314,180000,0,0,0,0,inter_response_interval
A102,0,16,animals,cheetah,27971,152285,180000,0,0,0,0,inter_response_interval
A102,0,17,animals,fish,17178,169463,180000,0,0,0,0,inter_response_interval
A102,1,0,vegetables,corn,4339,4339,180000,0,0,0,0,inter_response_interval
A102,1,1,vegetables,beet,2937,7276,180000,0,0,0,0,inter_response_interval
A102,1,2,vegetables,spinach,4219,11495,180000,0,0,0,0,inter_response_interval
A102,1,3,vegetables,lettuce,2595,14090,180000,0,0,0,0,inter_response_interval
A102,1,4,vegetables,greenbean,7426,21516,180000,0,0,0,0,inter_response_interval
A102,1,5,vegetables,pea,2216,23732,180000,0,0,0,0,inter_response_interval
A102,1,6,vegetables,squash,3868,27600,180000,0,0,0,0,inter_response_interval
A102,1,7,vegetables,tomato,4305,31905,180000,0,0,0,0,inter_response_interval
A102,1,8,vegetables,potato,4754,36659,180000,0,0,0,0,inter_response_interval
A102,1,9,vegetables,cucumber,5463,42122,180000,0,0,0,0,inter_response_interval
A102,1,10,vegetables,kale,20790,62912,180000,0,0,0,0,inter_response_interval
A102,1,11,vegetables,broccoli,11020,73932,180000,0,0,0,0,inter_response_interval
A102,1,12,vegetables,cauliflower,3287,77219,180000,0,0,0,0,inter_response_interval
A102,1,13,vegetables,carrot,13712,90931,180000,0,0,0,0,inter_response_interval
A102,1,14,vegetables,cabbage,5623,96554,180000,0,0,0,0,inter_response_interval
A102,1,15,vegetables,zucchini,8423,104977,180000,0,0,0,0,inter_response_interval
A102,1,16,vegetables,brusselsprout,13614,118591,180000,0,0,0,0,inter_response_interval
A102,2,0,fruits,pear,3682,3682,180000,0,0,0,0,inter_response_interval
A102,2,1,fruits,apple,2692,6374,180000,0,0,0,0,inter_response_interval
A102,2,2,fruits,orange,2239,8613,180000,0,0,0,0,inter_response_interval
A102,2,3,fruits,tangerine,2505,11118,180000,0,0,0,0,inter_response_interval
A102,2,4,fruits,banana,10318,21436,180000,0,0,0,0,inter_response_interval
A102,2,5,fruits,starfruit,8855,30291,180000,0,0,0,0,inter_response_interval
A102,2,6,fruits,pomegranate,9301,39592,180000,0,0,0,0,inter_response_interval
A102,2,7,fruits,lime,9610,49202,180000,0,0,0,0,inter_response_interval
A102,2,8,fruits,lemon,1807,51009,180000,0,0,0,0,inter_response_interval
A102,2,9,fruits,grape,12660,63669,180000,0,0,0,0,inter_response_interval
A102,2,10,fruits,kiwi,21463,85132,180000,0,0,0,0,inter_response_interval
A102,2,11,fruits,coconut,18781,103913,180000,0,0,0,0,inter_response_interval
A102,2,12,fruits,strawberry,11735,115648,180000,0,0,0,0,inter_response_interval
A102,2,13,fruits,blueberry,4082,119730,180000,0,0,0,0,inter_response_interval
A102,2,14,fruits,watermelon,36431,156161,180000,0,0,0,0,inter_response_interval
A102,2,15,fruits,cantaloupe,3334,159495,180000,0,0,0,0,inter_response_interval
A102,2,16,fruits,honeydew,6642,166137,180000,0,0,0,0,inter_response_interval
A102,3,0,animals,bear,5178,5178,180000,0,0,0,0,inter_response_interval
A102,3,1,animals,fox,2299,7477,180000,0,0,0,0,inter_response_interval
A102,3,2,animals,wolf,2386,9863,180000,0,0,0,0,inter_response_interval
A102,3,3,animals,tiger,2105,11968,180000,0,0,0,0,inter_response_interval
A102,3,4,animals,lion,3459,15427,180000,0,0,0,0,inter_response_interval
A102,3,5,animals,elephant,3409,18836,180000,0,0,0,0,inter_response_interval
A102,3,6,animals,horse,2544,21380,180000,0,0,0,0,inter_response_interval
A102,3,7,animals,cow,1923,23303,180000,0,0,0,0,inter_response_interval
A102,3,8,animals,donkey,4529,27832,180000,0,0,0,0,inter_response_interval
A102,3,9,animals,monkey,5123,32955,180000,0,0,0,0,inter_response_interval
A102,3,10,animals,cat,7334,40289,180000,0,0,0,0,inter_response_interval
A102,3,11,animals,dog,1087,41376,180000,0,0,0,0,inter_response_interval
A102,3,12,animals,llama,6401,47777,180000,0,0,0,0,inter_response_interval
A102,3,13,animals,giraffe,7719,55496,180000,0,0,0,0,inter_response_interval
A102,3,14,animals,owl,22645,78141,180000,0,0,0,0,inter_response_interval
A102,3,15,animals,chicken,5555,83696,180000,0,0,0,0,inter_response_interval
A102,3,16,animals,turkey,3936,87632,180000,0,0,0,0,inter_response_interval
A102,3,17,animals,cheetah,21254,108886,180000,0,0,0,0,inter_response_interval
A102,3,18,animals,leopard,2786,111672,180000,0,0,0,0,inter_response_interval
A102,3,19,animals,jaguar,3287,114959,180000,0,0,0,0,inter_response_interval
A102,3,20,animals,mountainlion,4264,119223,180000,0,0,0,0,inter_response_interval
A102,3,21,animals,bobcat,8441,127664,180000,0,0,0,0,inter_response_interval
A102,4,0,vegetables,tomato,6568,6568,180000,0,0,0,0,inter_response_interval
A102,4,1,vegetables,greenpepper,3606,10174,180000,0,0,0,0,inter_response_interval
A102,4,2,vegetables,greenbean,3687,13861,180000,0,0,0,0,inter_response_interval
A102,4,3,vegetables,pea,3466,17327,180000,0,0,0,0,inter_response_interval
A102,4,4,vegetables,corn,2541,19868,180000,0,0,0,0,inter_response_interval
A102,4,5,vegetables,broccoli,3196,23064,180000,0,0,0,0,inter_response_interval
A102,4,6,vegetables,cauliflower,2769,25833,180000,0,0,0,0,inter_response_interval
A102,4,7,vegetables,lettuce,3656,29489,180000,0,0,0,0,inter_response_interval
A102,4,8,vegetables,spinach,2289,31778,180000,0,0,0,0,inter_response_interval
A102,4,9,vegetables,kale,1452,33230,180000,0,0,0,0,inter_response_interval
A102,4,10,vegetables,carrot,4246,37476,180000,0,0,0,0,inter_response_interval
A102,4,11,vegetables,cabbage,2613,40089,180000,0,0,0,0,inter_response_interval
A102,4,12,vegetables,potato,8494,48583,180000,0,0,0,0,inter_response_interval
A102,4,13,vegetables,squash,15661,64244,180000,0,0,0,0,inter_response_interval
A102,4,14,vegetables,zucchini,4547,68791,180000,0,0,0,0,inter_response_interval
A102,4,15,vegetables,beet,6802,75593,180000,0,0,0,0,inter_response_interval
A102,4,16,vegetables,cucumber,55012,130605,180000,0,0,0,0,inter_response_interval
A102,4,17,vegetables,pickle,13131,143736,180000,0,0,0,0,inter_response_interval
A102,5,0,fruits,pear,3351,3351,180000,0,0,0,0,inter_response_interval
A102,5,1,fruits,apple,2147,5498,180000,0,0,0,0,inter_response_interval
A102,5,2,fruits,banana,2283,7781,180000,0,0,0,0,inter_response_interval
