participant_id,age,trial_order,stimulus,response
2,32.0,28,scent,perfumesmell
2,32.0,29,notion,selfbelief
2,32.0,30,defense,protectcountry
2,32.0,31,orientation,politicalalignment
2,32.0,32,definition,explainmeaning
2,32.0,33,innocence,guiltyno
2,32.0,34,spectrum,autismon
2,32.0,35,lecture,studeech
2,32.0,36,charity,goodonation
2,32.0,37,input,put-in
2,32.0,38,fortune,moneyfall
2,32.0,39,cartoon,kidtv
2,32.0,40,trick,untreat
2,32.0,41,intention,aimthing
2,32.0,42,battalion,fightsquad
2,32.0,43,region,fyfe
2,32.0,44,assistant,helpy
2,32.0,45,cake,fluffytaste
2,32.0,46,honesty,truthy
2,32.0,47,pension,ageoney
3,33.0,1,fear,spookees
3,33.0,2,village,littletown
3,33.0,3,criminal,lawfoe
3,33.0,4,reference,mentionback
3,33.0,5,curse,antiblessed
3,33.0,6,draft,prepairapaper
3,33.0,7,warning,bewary
3,33.0,8,illusion,mirageable
3,33.0,9,decline,antiaccept
3,33.0,10,liability,notasset
3,33.0,11,assumption,preguess
3,33.0,12,obstacle,pathblocker
3,33.0,13,regime,establishment
3,33.0,14,reach,extent
3,33.0,15,rumor,gossip
3,33.0,16,survival,abidance
3,33.0,17,sunshine,sunbeams
3,33.0,18,fuel,kindling
3,33.0,19,union,fusion
3,33.0,20,accountant,figurer
3,33.0,21,reunion,homecoming
3,33.0,22,dark,unlit
3,33.0,23,evolution,advancement
3,33.0,24,deposition,testimony
3,33.0,25,pride,ego
3,33.0,26,glow,gleam
3,33.0,27,cloth,fabric
3,33.0,28,correspondence,letter
3,33.0,29,precedent,pre-established
3,33.0,30,violence,aggressive-mode
3,33.0,31,heaven,greater-vault
3,33.0,32,flight,air-traversal
3,33.0,33,platinum,above-gold
3,33.0,34,mineral,single-ore
3,33.0,35,script,screenplay
3,33.0,36,loan,floater
3,33.0,37,community,association
3,33.0,38,understanding,grasp
3,33.0,39,experiment,test-trial
3,33.0,40,globe,layout
3,33.0,41,association,group-gang
3,33.0,42,competition,will-test
3,33.0,43,middle,betwixt
3,33.0,44,ability,apt-skill
4,44.0,1,arrangement,plan
4,44.0,2,winter,cold
4,44.0,3,process,method
4,44.0,4,conversation,chat
4,44.0,5,opposition,enemy
4,44.0,6,dragon,draco
4,44.0,7,nature,outdoors
4,44.0,8,skull,head
4,44.0,9,mistake,error
4,44.0,10,communication,connection
4,44.0,11,scenario,situation
4,44.0,12,syndrome,condition
4,44.0,13,log,branch
4,44.0,14,travel,journey
4,44.0,15,purpose,meaning
4,44.0,16,gaming,playing
4,44.0,17,performance,stageshow
4,44.0,18,purity,antisexual
4,44.0,19,cruise,boatholiday
4,44.0,20,jungle,wild-trees
4,44.0,21,danger,antisafe
4,44.0,22,price,cost-money
4,44.0,23,detail,small-embellishment
4,44.0,24,injury,ouch-hurt
4,44.0,25,practice,rehearse-again
4,44.0,26,enthusiasm,yay-keen
4,44.0,27,warrior,history-fighter
4,44.0,28,code,computerlanguage
4,44.0,29,burst,bang-pop
4,44.0,30,gravity,earth-pull
4,44.0,31,military,army-navy
4,44.0,32,analyst,serious-investigator
4,44.0,33,graduation,gotadegree
4,44.0,34,south,northyopposite
4,44.0,35,clause,santa-who-who-who
4,44.0,36,length,looooooooooooong
4,44.0,37,trade,swappityswaps
5,22.0,1,interview,mincerpew
5,22.0,2,commitment,kermantmant
5,22.0,3,explosion,kablamey
5,22.0,4,dream,sleepyzone
5,22.0,5,disaster,ohgod
5,22.0,6,conception,creatingpeople
5,22.0,7,sadness,happyopposite
5,22.0,8,access,allowedin
5,22.0,9,voyage,bonx
5,22.0,10,festival,celebrationconcert
5,22.0,11,earth,theworld
5,22.0,12,warrant,policeneeda
5,22.0,13,laboratory,dexters
5,22.0,14,regard,kind
5,22.0,15,music,earsongs
5,22.0,16,fraud,mydad
5,22.0,17,cry,tears
5,22.0,18,compassion,gentlelove
5,22.0,19,depot,removeplant
5,22.0,20,stroke,brushmoving
5,22.0,21,prisoner,jailedperson
5,22.0,22,poem,writingwords
5,22.0,23,evaluation,personjudged
5,22.0,24,oxygen,breathingair
5,22.0,25,battle,warfight
5,22.0,26,layout,restdown
5,22.0,27,example,sample
5,22.0,28,horror,scarymovie
5,22.0,29,rain,skywater
6,50.0,1,celebration,party
6,50.0,2,billion,hundred-million
6,50.0,3,steam,vapour
6,50.0,4,loss,missing
6,50.0,5,weekend,break
6,50.0,6,penny,coin
6,50.0,7,discretion,judgement
6,50.0,8,determination,dedicated
6,50.0,9,shot,drink
6,50.0,10,series,sequence
6,50.0,11,message,txt
6,50.0,12,war,conflict
6,50.0,13,department,area
6,50.0,14,win,beat
6,50.0,15,advertising,promoting
6,50.0,16,riot,fight
6,50.0,17,repair,quick-fix
6,50.0,18,homeland,mother-country
6,50.0,19,republican,right-winger
6,50.0,20,conspiracy,dubious-story
6,50.0,21,plantation,crop-growth
6,50.0,22,atmosphere,sky-space
6,50.0,23,item,general-thing
6,50.0,24,color,light-perception
6,50.0,25,toilet,feases-collector
6,50.0,26,photograph,static-image
6,50.0,27,diabetes,insulin-illness
6,50.0,28,curiosity,inquisitiveness-tendency
6,50.0,29,click,mouse-action
6,50.0,30,supply,demand-meeter
6,50.0,31,score,result-number
6,50.0,32,norm,standbehave
6,50.0,33,cruelty,crully
6,50.0,34,dance,musimove
6,50.0,35,tissue,snottycapturer
6,50.0,36,attorney,lawyery
6,50.0,37,air,breathy
6,50.0,38,beast,baddier
6,50.0,39,compliment,niceywords
6,50.0,40,revenge,gettyback
6,50.0,41,ruler,measurey
6,50.0,42,fix,mendyit
6,50.0,43,spell,wizardmagic
6,50.0,44,sentiment,feelly
6,50.0,45,impulse,spurymomentary
6,50.0,46,tobacco,smokeyplanty
7,27.0,1,hunger,foodless
7,27.0,2,guilt,blameness
7,27.0,3,storm,galeful
7,27.0,4,sword,thrustknife
7,27.0,5,assignment,workment
7,27.0,6,policeman,lawman
7,27.0,7,colony,miniland
7,27.0,8,pregnancy,foetusing
7,27.0,9,hunting,prepreying
7,27.0,10,label,tagment
7,27.0,11,abuse,hurtment
7,27.0,12,inventor,createe
7,27.0,13,genius,brainman
7,27.0,14,politics,governacy
7,27.0,15,passion,intenseful
7,27.0,16,hurricane,storm
7,27.0,17,conservative,reserved
7,27.0,18,democracy,equality
7,27.0,19,decision,agreement
7,27.0,20,storm,typhoon
7,27.0,21,promotion,advancement
7,27.0,22,opponent,rival
7,27.0,23,limb,extremity
7,27.0,24,pie,pastry
7,27.0,25,counsel,advice
7,27.0,26,assassination,elimination
7,27.0,27,destiny,fate
7,27.0,28,victim,prey
7,27.0,29,desire,want
7,27.0,30,electronics,technology
7,27.0,31,mix,jumbleblend
7,27.0,32,operation,bodycut
7,27.0,33,sympathy,indirectsad
7,27.0,34,size,big-measure
7,27.0,35,maintenance,preserve-work
7,27.0,36,transcript,speak-written
7,27.0,37,method,step-guide
7,27.0,38,acid,red-chemical
7,27.0,39,accent,voicedrawl
7,27.0,40,basis,beginplace
7,27.0,41,stretch,pullfully
7,27.0,42,breast,chestbun
7,27.0,43,charm,luck-spell
7,27.0,44,economics,wealthscience
7,27.0,45,pain,hurtfeel
8,,1,language,origin
8,,2,photographer,camera
8,,3,gold,silver
8,,4,audience,crowd
8,,5,plot,conspire
8,,6,program,instruct
8,,7,smell,odour
8,,8,snack,niblet
8,,9,minimum,least
8,,10,reaction,experiment
8,,11,email,text
8,,12,management,executive
8,,13,epic,monumental
8,,14,concentration,study
8,,15,id,recognition
8,,16,appreciation,thanks
8,,17,category,definedorder
8,,18,seizure,bodyfit
8,,19,scout,badenpowell
8,,20,obsession,badinfatuation
8,,21,gram,metricounce
8,,22,closure,endfinale
8,,23,skill,personalachievement
8,,24,intent,solepurpose
8,,25,rally,carrace
8,,26,encounter,chancemeeting
8,,27,insert,putinto
8,,28,discipline,personalcontrol
8,,29,quote,actualreference
8,,30,pattern,identifysteps
8,,31,river,flowingwater
8,,32,leap,standingjump
8,,33,strength,personalpower
8,,34,philosophy,thoughttheory
8,,35,land,planerunway
8,,36,application,phonewidget
8,,37,outlook,windowsemail
8,,38,vacation,holidayrest
8,,39,debt,owemonies
8,,40,principle,personalbelief
8,,41,creation,makesomething
8,,42,article,newspaperstory
8,,43,type,presskeyboard
9,33.0,1,mystery,unknown
9,33.0,2,reunion,found
9,33.0,3,criminal,undesirable
9,33.0,4,rumor,gossip
9,33.0,5,survival,living
9,33.0,6,platinum,shiny
9,33.0,7,curse,bad
9,33.0,8,dark,black
9,33.0,9,middle,between
9,33.0,10,cloth,rag
9,33.0,11,accountant,numbers
9,33.0,12,illusion,magician
9,33.0,13,regime,government
9,33.0,14,criticism,review
9,33.0,15,violence,hurt
9,33.0,16,fear,scared
9,33.0,17,fuel,gojuice
9,33.0,18,script,moviestory
9,33.0,19,competition,hurdgurd
9,33.0,20,liability,takeresponsibility
9,33.0,21,ability,talent
9,33.0,22,union,joinedtogether
9,33.0,23,decline,downward
9,33.0,24,correspondence,socialtapping
9,33.0,25,draft,unfinished
9,33.0,26,loan,borrow
9,33.0,27,reach,grab
9,33.0,28,sunshine,brightday
9,33.0,29,reference,watchover
9,33.0,30,village,peopleplace
9,33.0,31,globe,gobe
9,33.0,32,serial,longcode
9,33.0,33,assumption,makeup
9,33.0,34,glow,bright
9,33.0,35,experiment,testing
9,33.0,36,pride,jumpingjack
9,33.0,37,mineral,rocks
9,33.0,38,obstacle,hurdle
9,33.0,39,thief,undesirable
9,33.0,40,community,place
9,33.0,41,precedent,sethetone
9,33.0,42,warning,dangerite
9,33.0,43,understanding,reading
9,33.0,44,flight,airsurfing
9,33.0,45,evolution,changing
9,33.0,46,heaven,god
10,49.0,1,abuse,torturefun
10,49.0,2,assassination,deathbringer
10,49.0,3,pregnancy,fetusgrowth
10,49.0,4,storm,noisylightening
10,49.0,5,hunting,gunfun
10,49.0,6,size,volumeestimate
10,49.0,7,counsel,wisewords
10,49.0,8,cancer,evildisease
10,49.0,9,pie,pastryyum
10,49.0,10,genius,bigbrained
10,49.0,11,breast,boobles
10,49.0,12,miracle,minigasm
10,49.0,13,conservative,boringbod
10,49.0,14,pain,owchie
10,49.0,15,maintenance,ugbee
10,49.0,16,operation,slicslickstick
10,49.0,17,stretch,oooofmapoof
10,49.0,18,label,sticn
10,49.0,19,sympathy,awwww
10,49.0,20,assignment,gimmish
10,49.0,21,policeman,offish
10,49.0,22,shame,meesh
10,49.0,23,promotion,raise
10,49.0,24,inventor,scientist
10,49.0,25,colony,group
10,49.0,26,storm,weather
10,49.0,27,transcript,text
10,49.0,28,method,instructions
10,49.0,29,victim,abused
10,49.0,30,basis,context
10,49.0,31,opponent,contender
10,49.0,32,passion,desire
10,49.0,33,mix,collective
10,49.0,34,electronics,machine
10,49.0,35,accent,highlight
10,49.0,36,hurricane,storm
10,49.0,37,decision,conclusion
11,26.0,1,venture,persuit
11,26.0,2,prosecutor,not-defender
11,26.0,3,explosion,loud-outburst
11,26.0,4,corps,branch-army
11,26.0,5,joke,funny-story
11,26.0,6,layout,furniture-plan
11,26.0,7,fantasy,made-up-story
11,26.0,8,music,pleasant-noise
11,26.0,9,compassion,sympathetic-pity
11,26.0,10,cry,unhappy-laughing
11,26.0,11,poem,spoken-song
11,26.0,12,actress,female-actor
11,26.0,13,regard,carefulness
11,26.0,14,midnight,night-afternoon
11,26.0,15,cut,ouchie
11,26.0,16,earth,green-globe
11,26.0,17,commitment,forevers
11,26.0,18,festival,musicalfield
11,26.0,19,plastic,cancertastic
11,26.0,20,rain,skywater
11,26.0,21,conception,miraculous-life
11,26.0,22,secret,silent-gossip
11,26.0,23,reputation,invisible-record
11,26.0,24,stroke,malevolent-petting
11,26.0,25,gambling,dangerous-gaming
11,26.0,26,battle,dangerous-cuddle
11,26.0,27,example,obvious-answer
11,26.0,28,era,period
11,26.0,29,sadness,unhappiness
11,26.0,30,prisoner,captive
11,26.0,31,evaluation,judgement
11,26.0,32,laboratory,science-room
11,26.0,33,access,open
11,26.0,34,answer,response
11,26.0,35,angle,steer
11,26.0,36,warrant,justification
11,26.0,37,inconvenience,problematic
11,26.0,38,terrorist,guerrilla
11,26.0,39,oxygen,gas
11,26.0,40,depot,warehouse
11,26.0,41,dream,imaginary
11,26.0,42,voyage,journey
12,36.0,1,loan,mobray
12,36.0,2,fuel,nonks
12,36.0,3,violence,bragh
12,36.0,4,draft,flisrt
12,36.0,5,mineral,trok
12,36.0,6,evolution,glowaying
12,36.0,7,script,plorbs
12,36.0,8,platinum,claple
12,36.0,9,heaven,bup
12,36.0,10,middle,glimble
12,36.0,11,deposition,bworbs
12,36.0,12,globe,glound
12,36.0,13,understanding,buhguh
12,36.0,14,criminal,blarb
12,36.0,15,regime,grimble
12,36.0,16,precedent,plirst
12,36.0,17,warning,beware
12,36.0,18,criticism,comments
12,36.0,19,rumor,hearsay
12,36.0,20,reach,grasp
12,36.0,21,thief,burglar
12,36.0,22,reference,credentials
12,36.0,23,dark,anti-light
12,36.0,24,flight,glide
12,36.0,25,survival,live
12,36.0,26,illusion,magic
12,36.0,27,union,joining
12,36.0,28,serial,episodic
12,36.0,29,assumption,presume
12,36.0,30,experiment,test
12,36.0,31,decline,refuse
12,36.0,32,fear,terror
12,36.0,33,obstacle,singleblockage
12,36.0,34,community,socialgroup
12,36.0,35,competition,friendly-fight
12,36.0,36,reunion,join-again
12,36.0,37,correspondence,letter-writing
12,36.0,38,village,small-town
12,36.0,39,accountant,numberadder
12,36.0,40,ability,cando
12,36.0,41,glow,softlight
12,36.0,42,association,housinggroup
12,36.0,43,liability,insurancehinderance
12,36.0,44,curse,evilspell
12,36.0,45,mystery,donehow
12,36.0,46,sunshine,skylight
12,36.0,47,cloth,shirtfabric
12,36.0,48,pride,antihumility
13,23.0,1,message,text
13,23.0,2,ruler,length
13,23.0,3,color,palette
13,23.0,4,value,cost
13,23.0,5,atmosphere,stratosphere
13,23.0,6,republican,conservative
13,23.0,7,supply,source
13,23.0,8,fix,replace
13,23.0,9,diabetes,obesity
13,23.0,10,penny,pence
13,23.0,11,curiosity,inquisitiveness
13,23.0,12,compliment,praise
13,23.0,13,impulse,desire
13,23.0,14,score,point
13,23.0,15,department,section
13,23.0,16,series,tv-chapter
13,23.0,17,tobacco,tar-smoke
13,23.0,18,steam,water-droplets
13,23.0,19,win,first-victory
13,23.0,20,click,press-select
13,23.0,21,weekend,saturday-sunday
13,23.0,22,attorney,legal-representative
13,23.0,23,repair,fixer-upper
13,23.0,24,item,particular-thing
13,23.0,25,friendship,close-acquaintance
13,23.0,26,loss,remove-possession
13,23.0,27,discretion,own-autonomy
13,23.0,28,determination,willingness-action
13,23.0,29,tissue,group-cells
13,23.0,30,plantation,land-grow
13,23.0,31,norm,realies
13,23.0,32,shot,targee
13,23.0,33,photograph,pic
13,23.0,34,toilet,boggy
13,23.0,35,war,fighty
13,23.0,36,cruelty,meanee
13,23.0,37,homeland,origee
13,23.0,38,air,oxybreathe
13,23.0,39,beast,growla
13,23.0,40,conspiracy,theoree
13,23.0,41,advertising,spamedia
14,39.0,1,ability,candoey
14,39.0,2,flight,travelair
14,39.0,3,reunion,gatherback
14,39.0,4,deposition,truthdown
14,39.0,5,assumption,iamright
14,39.0,6,experiment,testit
14,39.0,7,understanding,gettit
14,39.0,8,warning,bewary
14,39.0,9,script,wordipage
14,39.0,10,globe,worldiball
14,39.0,11,liability,riskity
14,39.0,12,criticism,negwords
14,39.0,13,rumor,spokelie
14,39.0,14,evolution,development
14,39.0,15,survival,thriving
14,39.0,16,glow,perspire
14,39.0,17,fuel,energy
14,39.0,18,violence,attack
14,39.0,19,competition,rivalry
14,39.0,20,draft,attempt
14,39.0,21,middle,inbetween
14,39.0,22,association,link
14,39.0,23,dark,dingy
14,39.0,24,reach,stretch
14,39.0,25,accountant,auditor
14,39.0,26,thief,stealer
14,39.0,27,correspondence,writing
14,39.0,28,heaven,nirvana
14,39.0,29,loan,lending
14,39.0,30,union,join-together
14,39.0,31,obstacle,meet-block
14,39.0,32,platinum,ring-metal
14,39.0,33,serial,repeat-doer
14,39.0,34,community,people-hub
14,39.0,35,precedent,gonebefore
14,39.0,36,criminal,do-wrong
14,39.0,37,sunshine,orblight
14,39.0,38,reference,bringpoint
14,39.0,39,curse,speakevil
14,39.0,40,regime,plando
14,39.0,41,decline,downbad
14,39.0,42,mineral,valuerock
14,39.0,43,cloth,flexgarment
14,39.0,44,village,housefamily
14,39.0,45,mystery,notknown
15,46.0,1,victory,champwin
15,46.0,2,notion,ideought
15,46.0,3,cake,spongeat
15,46.0,4,intention,meantoit
15,46.0,5,charity,freelp
15,46.0,6,cartoon,drashow
15,46.0,7,force,pushower
15,46.0,8,welfare,helpare
15,46.0,9,suicide,selfcide
15,46.0,10,assistant,helpee
15,46.0,11,county,largarea
15,46.0,12,battalion,warmy
15,46.0,13,region,arean
15,46.0,14,payment,money
15,46.0,15,sea,ocean
15,46.0,16,laughter,chortle
15,46.0,17,sense,feeling
15,46.0,18,lecture,class
15,46.0,19,philosopher,thinker
15,46.0,20,orientation,location
15,46.0,21,defense,protection
15,46.0,22,chaos,mess
15,46.0,23,crisis,danger
15,46.0,24,definition,explanation
15,46.0,25,innocence,purity
15,46.0,26,input,enter
15,46.0,27,expertise,knowledgeable
15,46.0,28,assessment,test
15,46.0,29,effect,power
15,46.0,30,mining,digcoal
15,46.0,31,spectrum,rangeacross
15,46.0,32,terror,totalfear
15,46.0,33,pension,earnedmoney
15,46.0,34,pause,slightstop
15,46.0,35,assurance,certainpromise
15,46.0,36,fortune,muchmoney
15,46.0,37,error,innocentmistake
15,46.0,38,drain,wastetunnel
15,46.0,39,database,informationrecord
15,46.0,40,trick,misleadfun
15,46.0,41,honesty,truthreal
15,46.0,42,scent,perfumesmell
15,46.0,43,trench,dugditch
15,46.0,44,merit,ownachievement
16,56.0,1,access,entry
16,56.0,2,prisoner,convict
16,56.0,3,voyage,journey
16,56.0,4,disaster,catastrophe
16,56.0,5,compassion,sympathy
16,56.0,6,oxygen,air
16,56.0,7,prosecutor,judge
16,56.0,8,example,illustration
16,56.0,9,interview,question
16,56.0,10,rain,precipitate
16,56.0,11,stroke,pet
16,56.0,12,evaluation,consider
16,56.0,13,depot,warehouse
16,56.0,14,cut,slice
16,56.0,15,layout,plan
16,56.0,16,inconvenience,difficult
16,56.0,17,secret,notell
16,56.0,18,answer,sayreply
16,56.0,19,conception,preidea
16,56.0,20,joke,funstory
16,56.0,21,dream,sleepypicture
16,56.0,22,angle,linepoint
16,56.0,23,era,timegone
16,56.0,24,commitment,stayforever
16,56.0,25,warrant,lawpaper
16,56.0,26,poem,storyrhyme
16,56.0,27,talent,cleverway
16,56.0,28,terrorist,scareman
16,56.0,29,gambling,betgame
16,56.0,30,earth,flowerdirt
16,56.0,31,festival,partyfield
16,56.0,32,fantasy,fairydream
16,56.0,33,laboratory,chemroom
16,56.0,34,plastic,hardshine
16,56.0,35,venture,gotravel
16,56.0,36,cry,eyewater
16,56.0,37,horror,scarytime
16,56.0,38,reputation,knowways
16,56.0,39,explosion,bangup
16,56.0,40,actress,ladyperform
16,56.0,41,battle,angryfight
16,56.0,42,midnight,moonshow
16,56.0,43,regard,kindknow
16,56.0,44,music,rhythmnoise
16,56.0,45,corps,armyclub
16,56.0,46,countryside,outdoorgreen
16,56.0,47,fraud,badpretend
16,56.0,48,sadness,glumbe
17,51.0,1,example,gimply
17,51.0,2,layout,foredyke
17,51.0,3,angle,swishment
17,51.0,4,prosecutor,naugny
17,51.0,5,midnight,darklip
17,51.0,6,music,swisty
17,51.0,7,oxygen,buki
17,51.0,8,stroke,sadmi
17,51.0,9,poem,werty
17,51.0,10,reputation,juple
17,51.0,11,festival,nudty
17,51.0,12,depot,miklp
17,51.0,13,warrant,desrt
17,51.0,14,earth,ikp
17,51.0,15,compassion,fetild
17,51.0,16,commitment,midfy
17,51.0,17,battle,war
17,51.0,18,voyage,trip
17,51.0,19,disaster,terrible
17,51.0,20,horror,awful
17,51.0,21,plastic,silicone
17,51.0,22,joke,jape
17,51.0,23,dream,swish
17,51.0,24,explosion,bang
17,51.0,25,actress,dame
17,51.0,26,inconvenience,obsticle
17,51.0,27,rain,wet
17,51.0,28,interview,chat
17,51.0,29,talent,skill
17,51.0,30,regard,look
17,51.0,31,gambling,betting
17,51.0,32,corps,die
17,51.0,33,countryside,greenway
17,51.0,34,conception,boygirl
17,51.0,35,fraud,naughtyness
17,51.0,36,answer,correctversion
17,51.0,37,venture,newhope
17,51.0,38,era,newalbum
17,51.0,39,prisoner,behindbars
17,51.0,40,laboratory,sciencepod
17,51.0,41,fantasy,farout
17,51.0,42,sadness,unhappyperson
17,51.0,43,access,getin
17,51.0,44,evaluation,getinformation
17,51.0,45,terrorist,naughtyperson
17,51.0,46,cry,weteyes
17,51.0,47,cut,makemark
18,24.0,1,pain,oweee
18,24.0,2,democracy,fairs
18,24.0,3,hunting,nabbing
18,24.0,4,desire,wishness
18,24.0,5,assassination,deadnow
18,24.0,6,decision,quizzly
18,24.0,7,guilt,mybad
18,24.0,8,method,rulefollower
18,24.0,9,assignment,taskin
18,24.0,10,storm,skywar
18,24.0,11,stretch,musclemove
18,24.0,12,acid,badliquid
18,24.0,13,pie,pastrypudding
18,24.0,14,destiny,meantobe
18,24.0,15,economics,mathnumbers
18,24.0,16,miracle,unexpected
18,24.0,17,counsel,support
18,24.0,18,maintenance,handyman
18,24.0,19,policeman,bobby
18,24.0,20,passion,hobby
18,24.0,21,breast,boob
18,24.0,22,accent,speech
18,24.0,23,operation,procedure
18,24.0,24,cancer,bigc
18,24.0,25,victim,vulnerable
18,24.0,26,label,sticky
18,24.0,27,basis,base
18,24.0,28,limb,joint
18,24.0,29,conservative,leaders
18,24.0,30,promotion,progression
18,24.0,31,hurricane,storm
18,24.0,32,sympathy,emphasise-pity
18,24.0,33,abuse,domestic-crime
18,24.0,34,storm,thunder-lightning
18,24.0,35,inventor,creative-scientist
18,24.0,36,hunger,starving-food
18,24.0,37,politics,government-parties
18,24.0,38,size,big-small
18,24.0,39,charm,complimentary-sweet
18,24.0,40,opponent,opposition-challenge
18,24.0,41,colony,unsure-unsure
18,24.0,42,shame,bad-guilty
18,24.0,43,transcript,writing-speech
18,24.0,44,genius,smart-clever
18,24.0,45,mix,bundle-jumble
18,24.0,46,pregnancy,baby-mother
18,24.0,47,sword,fight-armour
19,27.0,1,script,actorbook
19,27.0,2,dark,daint
19,27.0,3,heaven,skyness
19,27.0,4,platinum,creduled
19,27.0,5,flight,wingulf
19,27.0,6,middle,umpto
19,27.0,7,union,loctor
19,27.0,8,glow,orbulate
19,27.0,9,loan,grabbees
19,27.0,10,thief,poppler
19,27.0,11,serial,multiple
19,27.0,12,warning,alert
19,27.0,13,cloth,fabric
19,27.0,14,reunion,re-meeting
19,27.0,15,correspondence,communications
19,27.0,16,assumption,presumption
19,27.0,17,survival,living
19,27.0,18,association,related
19,27.0,19,deposition,statement
19,27.0,20,competition,game
19,27.0,21,accountant,financier
19,27.0,22,obstacle,challenge
19,27.0,23,decline,fall
19,27.0,24,curse,tainted
19,27.0,25,experiment,test
19,27.0,26,reference,relationship
19,27.0,27,criticism,mean-compliment
19,27.0,28,draft,test-final
19,27.0,29,precedent,ultimate-best
19,27.0,30,reach,get-highest
19,27.0,31,liability,unreliable-property
19,27.0,32,fuel,car-power
19,27.0,33,village,little-city
19,27.0,34,criminal,unlawful-folk
19,27.0,35,pride,non-ashamed
19,27.0,36,illusion,false-transparency
19,27.0,37,globe,world-orb
19,27.0,38,evolution,organism-growth
19,27.0,39,rumor,whisper-chats
19,27.0,40,violence,weapon-dances
20,24.0,1,romance,love
20,24.0,2,treasure,gold
20,24.0,3,recipe,baking
20,24.0,4,assessment,exam
20,24.0,5,crisis,disaster
20,24.0,6,scent,smell
20,24.0,7,pause,wait
20,24.0,8,victory,wins
20,24.0,9,payment,cheque
20,24.0,10,fortune,riches
20,24.0,11,sense,clear
20,24.0,12,spectrum,neurodiverse
20,24.0,13,darkness,night
20,24.0,14,definition,meaning
20,24.0,15,defense,protect
20,24.0,16,assistant,secretary
20,24.0,17,trick,magic-act
20,24.0,18,welfare,government-help
20,24.0,19,terror,bigscare
20,24.0,20,effect,afterstuff
20,24.0,21,input,gowire
20,24.0,22,assurance,protecting-things
20,24.0,23,mining,golddigging
20,24.0,24,cake,baked-batter
20,24.0,25,lecture,unitalks
20,24.0,26,suicide,self-death
20,24.0,27,merit,goldstar
20,24.0,28,sea,small-ocean
20,24.0,29,force,violentpush
20,24.0,30,honesty,truthtelling
20,24.0,31,battalion,armygroups
20,24.0,32,error,whoopsing
20,24.0,33,philosopher,lifer
20,24.0,34,orientation,intropack
20,24.0,35,region,mination
20,24.0,36,pension,potsave
20,24.0,37,database,formusheet
20,24.0,38,drain,pipegusher
20,24.0,39,county,ukarea
20,24.0,40,laughter,giggchuck
20,24.0,41,intention,dofor
20,24.0,42,notion,beliefing
20,24.0,43,trench,wardiggo
20,24.0,44,innocence,babbrain
20,24.0,45,chaos,crazing
21,34.0,1,fortune,moneyness
21,34.0,2,lecture,talkteach
21,34.0,3,charity,moneyhelp
21,34.0,4,welfare,moneybridge
21,34.0,5,merit,owngoods
21,34.0,6,chaos,anti-ordered
21,34.0,7,innocence,freshmind
21,34.0,8,assistant,helpingperson
21,34.0,9,county,biggerhome
21,34.0,10,intention,plannedaim
21,34.0,11,battalion,fightinggroup
21,34.0,12,trick,anti-treat
21,34.0,13,expertise,advancedskill
